full_name,q,e,i,w,om
"   781 Kartvelia (1914 UF)",2.83968795193039,.1171616623194894,19.15684551062797,156.168257764389,138.0903689263392
"   790 Pretoria (1912 NW)",2.887732983467836,.152653565661691,20.533651837929,38.68284835084793,252.033655793943
"   803 Picka (1915 WS)",2.992879632637293,.06562873119467012,8.666484820825936,58.55614189856931,250.9509419971704
"   806 Gyldenia (1915 WX)",2.965769850548267,.0773179654648556,14.20152233709452,121.2671517363255,43.83363513485246
"   830 Petropolitana (1916 ZZ)",3.000163770721146,.06493631911389613,3.802799667509198,90.93998079540606,340.2792973695749
"   835 Olivia (1916 AE)",2.936600945676429,.0875421722968556,3.699774660869027,66.97226996082394,308.4845152260656
"   842 Kerstin (1916 AM)",2.859725621726443,.1164937859959758,14.4958813696372,352.4904701012294,5.400752896593601
"   844 Leontina (1916 AP)",2.981849969476218,.06933997153585519,8.776041608924718,353.1982000997869,348.6882229377967
"   859 Bouzareah (1916 c)",2.87155106626473,.1092210720760928,13.50386931465798,21.73971193740928,35.68327594172087
"   863 Benkoela (1917 BH)",3.109393598782767,.02893819190207004,25.41689177977909,97.39298991476832,116.9244297313142
"   884 Priamus (1917 CQ)",4.544413706210667,.1232715237618415,8.915354369571093,335.5280570560306,301.5611155776013
"   892 Seeligeria (1918 DR)",2.890777766281238,.1041966844640988,21.32732814049157,286.297537085362,175.9006897761769
"   895 Helio (1918 DU)",2.737109770218724,.1449097171151133,26.07941258351296,177.7844842458794,264.6871231808458
"   903 Nealley (1918 EM)",3.093128105350111,.04515117652146445,11.78000902306297,234.1903056397393,159.3798821299386
"   909 Ulla (1919 FA)",3.221693750462107,.0905610384771839,18.79705962629987,232.6371592597716,146.3521605416936
"   911 Agamemnon (1919 FD)",4.927180106488755,.06650282028508435,21.76270193593425,80.63385068234052,338.0053060381865
"   927 Ratisbona (1920 GO)",2.947593674491447,.08701678755679032,14.57244402349686,171.3627644910813,7.68871748480994
"   940 Kordula (1920 HT)",2.79396244643212,.1698782407121072,6.242753354556528,283.5052598661904,66.31986138384153
"   958 Asplinda (1921 KC)",3.249351481411098,.1845755987502227,5.628800896120345,92.9499460899485,343.1191646038973
"   973 Aralia (1922 LR)",2.852187750054021,.112001074244035,15.82834806296639,87.85629279004621,348.4388187792117
"   976 Benjamina (1922 LU)",2.874362228137089,.1020305088985529,7.712095857473505,319.6021398876085,243.7604789064194
"   978 Aidamina (1922 LY)",2.460731905064938,.2321042487372387,21.60574068186286,132.4479634378655,216.5669649423426
"  1001 Gaussia (1923 OA)",2.818775638899134,.1222034369323663,9.317999901439963,145.2351976313805,259.1485366205812
"  1004 Belopolskya (1923 OS)",3.101960569642105,.08811670950387952,2.97931910039803,214.7019902877701,153.5183710687571
"  1015 Christa (1924 QF)",2.924314779738865,.08785670054887267,9.446286957537254,286.5816649831302,120.1462248279054
"  1028 Lydina (1923 PG)",3.044715306303799,.1057018204680892,9.394271952817343,24.41365805402433,62.82727818817726
"  1038 Tuckia (1924 TK)",3.102487514447582,.2211990153976488,9.182332213246383,304.9494034966527,57.75554788870603
"  1042 Amazone (1925 HA)",2.950468438713165,.08762208303681938,20.7134502082634,298.0636094388144,52.41660902086034
"  1051 Merope (1925 SA)",2.893157590675741,.1000031909526181,23.50591930400281,153.0516186409696,180.695658641585
"  1070 Tunica (1926 RB)",2.97469717014399,.07978869466675184,16.96065900419806,190.411112912066,165.2940135422755
"  1091 Spiraea (1928 DT)",3.177035133426103,.06941183974870055,1.152362537824778,12.53420601103169,80.82496180418684
"  1101 Clematis (1928 SJ)",2.976283118856741,.07924373045802371,21.41286759124121,106.7639764468524,201.9539302004891
"  1109 Tata (1929 CU)",2.908335116585468,.09863387452787595,4.12055818834807,359.7620688115876,268.0740221971259
"  1118 Hanskya (1927 QD)",3.070562625131557,.04399932767348623,13.95442904571564,336.4054772672179,318.7168827337557
"  1143 Odysseus (1930 BH)",4.771067370615951,.09053389227091418,3.13742488120349,236.3879592536034,221.2515644590374
"  1144 Oda (1930 BJ)",3.431617307150646,.08962323548432848,9.736650357282972,219.0407042815298,156.4069224553211
"  1154 Astronomia (1927 CB)",3.152588142166252,.07103118840130415,4.531951959553655,204.5591541254217,82.50549214223125
"  1162 Larissa (1930 AC)",3.509758857417416,.1060574223504036,1.874626512750265,207.111437439498,39.65987619151251
"  1163 Saga (1930 BA)",3.079269113663226,.04264871011256497,9.024407458810208,199.7224524759949,127.5157438425438
"  1167 Dubiago (1930 PB)",3.178555549522743,.06893289952798598,5.747240875327235,72.23566874264988,223.3947270911173
"  1172 Aneas (1930 UA)",4.672453000910496,.1050106972933287,16.66317460537158,50.58243011554913,247.3271386227611
"  1173 Anchises (1930 UB)",4.554889501015695,.1388204744036501,6.921512340423649,40.58279869745496,283.9337862214421
"  1175 Margo (1930 UD)",2.992442423765614,.06873883226943273,16.3091367634963,102.4156993530664,237.1807694424526
"  1177 Gonnessia (1930 WA)",3.254510188786673,.03085868263912663,15.04583367686374,248.5228627660667,252.1347165952218
"  1180 Rita (1931 GE)",3.370639424099052,.1583409033504964,7.193142397938069,206.9128227937033,88.27877371207741
"  1202 Marina (1931 RL)",3.332063120048085,.1669949195940962,3.332707232191348,307.4032660483197,49.86737106508735
"  1208 Troilus (1931 YA)",4.771383029932747,.09176710736277684,33.53919385513338,295.2970331260013,48.54797562547122
"  1212 Francette (1931 XC)",3.197394634740687,.190365974266424,7.591963929114395,348.258681727325,149.5616959488665
"  1227 Geranium (1931 TD)",2.600247227968881,.1923021074099602,16.49001123355285,302.9962720571264,.6641481652498867
"  1229 Tilia (1931 TP1)",2.691001321270197,.1658905913996561,1.03916506697579,166.5829527885999,197.3569826271501
"  1256 Normannia (1932 PD)",3.588690894394758,.07909258619724308,4.172909568021594,101.2141118706736,236.9267619260289
"  1266 Tone (1927 BD)",3.186806925059094,.05123178191962519,17.18679429752817,299.0767168332043,320.5946325598911
"  1268 Libya (1930 HJ)",3.569856721295371,.1020644504986552,4.426372277908086,118.925465284542,350.9937527440188
"  1269 Rollandia (1930 SH)",3.513772195712118,.09910978752408038,2.758816461736805,19.44974593893372,134.7097049974485
"  1280 Baillauda (1933 QB)",3.246544300810741,.04918952456386905,6.461296252591155,97.76879020521521,293.0573363295323
"  1295 Deflotte (1933 WD)",2.969616571898557,.1233448099002633,2.885867626181626,275.0211800186363,185.054657258314
"  1303 Luthera (1928 FP)",2.892072262342574,.1040478854560255,19.49222038517875,100.610071925115,72.03958383859843
"  1309 Hyperborea (1931 TO)",2.725002736071082,.1496995288043034,10.28008648827537,244.6763185231866,206.0710595226265
"  1315 Bronislawa (1933 SF1)",2.964199913204109,.07544190911476828,7.083232470108222,21.34847777383409,236.4820564822908
"  1317 Silvretta (1935 RC)",2.450808229388024,.2350204310099399,20.40894652462458,33.83925868371461,6.171705686522967
"  1323 Tugela (1934 LD)",2.750557743748242,.1481276616816525,18.78504081430304,136.4256597929974,45.23437125033635
"  1328 Devota (1925 UA)",3.029733036874433,.1347901293647356,5.766751011205433,174.176531164384,222.6800317514926
"  1345 Potomac (1908 CG)",3.260939220276324,.1814237726572856,11.4025534354877,333.0230568912586,137.4318142039355
"  1362 Griqua (1935 QG1)",2.018633771893662,.3720055694634482,24.23002588784005,261.7066796697115,121.3417098526225
"  1371 Resi (1935 QJ)",2.820339700094647,.1189941886809906,16.42907201447662,103.3848011784406,185.144543992869
"  1373 Cincinnati (1935 QN)",2.343860330321915,.3145412871837838,38.93810026387364,99.07000703772577,297.4741262398188
"  1390 Abastumani (1935 TA)",3.31576712927476,.03565623767734277,19.92550956991709,332.2842159737384,28.90326494286406
"  1395 Aribeda (1936 OB)",3.00241176960997,.06216115120818666,8.644589942248148,109.7164889195576,244.8619134080053
"  1404 Ajax (1936 QW)",4.686663937656896,.1147221948188023,18.02582552684275,60.61500125178127,332.8780024482885
"  1437 Diomedes (1937 PB)",4.977064546803375,.04381486159843106,20.47602757656685,129.3293187793923,315.7806140478415
"  1439 Vogtia (1937 TE)",3.531415095623461,.1166793116093065,4.203091018856931,101.7336179711664,35.55143454089731
"  1456 Saldanha (1937 NG)",2.498902785649801,.2205900128674538,10.43759917977991,65.21242370204025,282.4485758253662
"  1467 Mashona (1938 OE)",2.950002853108622,.1281978162935118,21.9065681112803,350.0370237587389,326.3251438274879
"  1477 Bonsdorffia (1938 CC)",2.350939153789567,.2689491721649268,15.76899126923671,104.4995094028543,319.9373943969698
"  1489 Attila (1939 GC)",2.735708178525375,.1455282441065043,2.455947166942424,26.60863596367737,154.6604134661594
"  1491 Balduinus (1938 EJ)",2.804437749596048,.1347456767832934,3.673695593636551,156.2464408213016,313.3990508806231
"  1512 Oulu (1939 FE)",3.39034165415523,.1434989320005986,6.470070017893031,237.8597457051359,10.05188600276359
"  1529 Oterma (1938 BC)",3.187605612464849,.2007025385592164,9.059532045646922,294.7432010091514,100.603776221364
"  1556 Wingolfia (1942 AA)",3.054363443171767,.1086188371654258,15.7504944616808,268.6709213971399,91.59954174175887
"  1558 Jarnefelt (1942 BD)",3.134022260970567,.02834756828178079,10.51372436444069,298.0014710132959,110.7848817223292
"  1567 Alikoski (1941 HN)",2.946864160143206,.0827421934197853,17.2747493833502,110.6645295097271,51.45091531214135
"  1574 Meyer (1949 FD)",3.419537106072827,.03412064308860316,14.47651210057391,261.1021232013006,245.6424220844625
"  1578 Kirkwood (1951 AT)",2.98190564026871,.2400223495712278,.8080627361323902,1.73373429052627,73.98638428590024
"  1579 Herrick (1948 SB)",3.005459822460861,.1258787592362279,8.760903301611993,279.8466841378286,184.120620657954
"  1583 Antilochus (1950 SA)",4.864940380269444,.0526372160785935,28.50836764337897,186.517478647864,221.3847848221154
"  1647 Menelaus (1957 MK)",5.100962769878557,.02115375444632156,5.650382941109059,296.4093501851755,240.3054304235023
"  1746 Brouwer (1963 RF)",3.128058456472359,.2085094513613782,8.366433761046862,47.61182381158665,321.9455554193666
"  1748 Mauderli (1966 RA)",3.092965335264756,.2181645640665302,3.301162415945444,198.5883854584719,125.595142980158
"  1749 Telamon (1949 SB)",4.590465094815415,.1081258392989401,6.097768384403886,112.8970304856976,340.8492140272174
"  1754 Cunningham (1935 FE)",3.273188998845259,.1698710987834599,12.15117309779193,109.9183751992832,162.8457896389937
"  1796 Riga (1966 KB)",3.167671160991599,.05628749240814521,22.58173969451732,26.29235566556964,186.702462802044
"  1832 Mrkos (1969 PC)",2.89132874358347,.1021478386443401,14.9539664542549,80.82017234328522,303.3578962727019
"  1838 Ursa (1971 UC)",3.167137707437238,.01470903038240161,21.96929202160113,49.69515801191149,44.18287100511543
"  1841 Masaryk (1971 UO1)",3.083349522244085,.1019422768785123,2.60994902703247,122.1503788858819,45.14418571586646
"  1859 Kovalevskaya (1972 RS2)",2.895531130796619,.09840006984413981,7.69817657779263,245.2522581048894,343.2784636356581
"  1867 Deiphobus (1971 EA)",4.89780802048766,.04498303804985038,26.91488975950293,359.1564362824449,283.7090943471229
"  1868 Thersites (2008 P-L)",4.725144043503193,.1104840578236619,16.7535842229592,170.4944077300962,197.7887230645402
"  1869 Philoctetes (4596 P-L)",4.836644454967646,.06930812408561551,3.971242224769004,325.1017736372648,43.8734229115629
"  1870 Glaukos (1971 FE)",5.069575713806428,.03333825775988962,6.577376012163703,129.7784203661467,176.3026929459259
"  1871 Astyanax (1971 FF)",5.0561557960337,.03483403618210362,8.605435191637227,163.5754235041591,145.7723918409306
"  1872 Helenos (1971 FG)",5.061528556814507,.04876740241452601,14.64025124985776,114.4766361479335,188.7879685591303
"  1873 Agenor (1971 FH)",4.746505889072065,.09230807917729457,21.88241548481271,357.8772161279615,197.9193324686907
"  1877 Marsden (1971 FC)",3.134287268748591,.2067935011614566,17.52631880971928,306.1179851590238,352.6080414801181
"  1890 Konoshenkova (1968 CD)",2.765829410249799,.1384775531765994,9.882147030987909,16.0370350769314,70.35846742027979
"  1901 Moravia (1972 AD)",3.006600045261342,.07175276040868564,24.10735780741097,148.0039840245523,94.28651127945658
"  1902 Shaposhnikov (1972 HU)",3.091004854911993,.2222081985353852,12.4872340987131,267.5436844255368,59.31616356657067
"  1911 Schubart (1973 UD)",3.291120968433546,.1713046375928974,1.645260013495039,181.5142603298413,284.8271874003626
"  1921 Pala (1973 SE)",2.034803165381377,.3847584043387541,19.0848921238569,20.22212542340276,351.875241897781
"  1922 Zulu (1949 HC)",1.674409060872778,.4822782175335129,35.44657776875497,31.44569984943739,226.5249548404354
"  1941 Wild (1931 TN1)",2.81008303769215,.2893814432353508,3.957937000393389,302.8053284704342,60.45377616646991
"  1956 Artek (1969 TX1)",2.857571454552514,.1072596273534945,1.49603350694248,347.24990469,153.1142390432372
"  2008 Konstitutsiya (1973 SV4)",2.903761300723985,.09700981424677427,20.65913808676965,201.9392367540105,15.61460883754076
"  2067 Aksnes (1936 DD)",3.244280808808413,.1820212229558015,3.079497138788125,297.0878834017062,150.2349588418219
"  2114 Wallenquist (1976 HA)",2.750640999281914,.1406451253607914,.5551265801285988,217.2486290717056,1.515039284406207
"  2127 Tanya (1971 KB1)",3.109510909761358,.03203625824274068,13.09365479497233,187.0918320204765,106.380091557425
"  2145 Blaauw (1976 UF)",2.895330862015581,.09995536257692333,15.01455510823842,278.5070035915596,264.2963000644255
"  2146 Stentor (1976 UQ)",4.662753238677336,.1020387948543889,39.28292945542056,273.5622184987633,131.3178649547659
"  2148 Epeios (1976 UW)",4.914313043950474,.0577632949326281,9.148877066037381,231.6610401765556,176.5560196596645
"  2196 Ellicott (1965 BC)",3.238753387046895,.05675411234644935,10.32278554472282,305.8125418634653,212.1334288153467
"  2207 Antenor (1977 QH1)",5.080202559445213,.01480558878197605,6.800562819304665,310.1246425987451,159.0693980836108
"  2208 Pushkin (1977 QL3)",3.388409464161845,.03062109916950329,5.402494992958257,4.50088873340908,78.54342162143357
"  2223 Sarpedon (1977 TL3)",5.153026785004239,.01772375702564979,15.94893945894897,49.48644748348034,220.8778762276018
"  2235 Vittore (A924 GA)",2.515214649054033,.215105559564637,18.78076746706202,274.3790113493052,205.0281228295879
"  2241 Alcathous (1979 WM)",4.831797198793625,.0670294016929505,16.62744396456194,292.642720763191,267.9979884752479
"  2246 Bowell (1979 XH)",3.585156414089048,.09292703498524352,6.496776039537796,22.03348662508177,155.6370646360674
"  2260 Neoptolemus (1975 WM1)",4.964903164721225,.04443220916029915,17.77828646124591,320.6794753168469,86.56994951460133
"  2266 Tchaikovsky (1974 VK)",2.782549225423,.1813815006054759,13.24756364551796,205.5254578493245,229.4324234665559
"  2311 El Leoncito (1974 TA1)",3.482367871021909,.04190115717580464,6.618926152077983,188.4617353056665,156.6699459538254
"  2312 Duboshin (1976 GU2)",3.337418994984391,.1576243824087598,5.164546388256911,342.07859364,61.43971821296443
"  2342 Lebedev (1968 UQ)",2.778861985000878,.1362358936650654,.3688917905468496,216.498678137954,195.9395374010542
"  2356 Hirons (1979 UJ)",3.105697470541402,.03971090270906775,15.59903769700865,356.6029984011783,189.0817858117528
"  2357 Phereclos (1981 AC)",4.972552649072254,.04648007632722426,2.668052066409859,74.47493239853728,179.2355685154908
"  2363 Cebriones (1977 TJ3)",5.017370162600545,.03861379426804534,32.09737418484149,52.60730367504336,211.73190666017
"  2376 Martynov (1977 QG3)",2.825705254959851,.1178416940360931,3.83755245818113,300.81401568,61.18441585718829
"  2393 Suzuki (1955 WB)",2.606591352051535,.192304532550664,10.28455489255303,114.0081551471595,223.9602236881535
"  2421 Nininger (1979 UD)",3.095494570945804,.04292414133071666,10.20806528235547,282.231521074495,77.41542355769562
"  2456 Palamedes (1966 BA1)",4.746552347075721,.07465462826553544,13.91360887864136,94.88387604778768,327.356575431439
"  2483 Guinevere (1928 QB)",2.869344616844255,.2767764141115291,4.500261506766218,183.2335668487583,252.0400892487635
"  2485 Scheffler (1932 BH)",2.617814513597985,.1951841309844385,2.764815101928136,353.3141098708279,97.72827802659184
"  2582 Harimaya-Bashi (1981 SA)",2.995004610893171,.06490345668738033,18.12241406710311,234.3487770849654,56.25107607053486
"  2594 Acamas (1978 TB)",4.624454895256655,.08574220266190896,5.536278682257963,279.733365503442,356.6955851386458
"  2624 Samitchell (1962 RE)",3.48447834831285,.118089500560684,2.796538216635286,138.6917388570243,161.5193128603003
"  2634 James Bradley (1982 DL)",3.29128452837661,.0488008203802771,6.42112251067545,333.4669504648831,133.3466722007144
"  2667 Oikawa (1967 UO)",2.617522605437168,.1887521718279014,2.237858007052564,306.9459973727947,60.07458789488764
"  2673 Lossignol (1980 KN)",2.721094408044126,.1511286609817987,2.277265571639009,179.2043683859108,71.37781914904606
"  2674 Pandarus (1982 BC3)",4.824025039167718,.06977794689166492,1.854288466450353,40.29418369632426,179.7977033487008
"  2697 Albina (1969 TC3)",3.276116823836522,.07916281587548094,3.58229124260283,131.3062036723289,270.9588638522634
"  2702 Batrakov (1978 SZ2)",3.066342482627619,.1000584715417303,1.616100473606036,323.8507714190119,243.1872968920433
"  2707 Ueferji (1981 QS3)",2.81453496947402,.120776315026826,2.668385143646954,342.9488405644909,79.60030318067054
"  2721 Vsekhsvyatskij (1973 SP2)",2.693048858642349,.1685235650238591,2.233046413470058,283.7169171153159,84.77545021196916
"  2722 Abalakin (1976 GM2)",2.755561994085471,.1409986036423767,1.677111212019801,111.6465134246028,133.5410777853794
"  2759 Idomeneus (1980 GC)",4.851818918748713,.06506944869907373,21.94207997455685,8.992355727441335,171.2270778583816
"  2760 Kacha (1980 TU6)",3.512937000160746,.1190446158060543,13.48588718303289,150.85748855411,352.5013360845197
"  2797 Teucer (1981 LK)",4.65933987534382,.08762970671407264,22.38959042183922,48.44014609081455,69.93033365226384
"  2826 Ahti (1939 UJ)",3.061998786698569,.04924554681264735,15.44947955673126,147.6404499827421,33.60508918602124
"  2846 Ylppo (1942 CJ)",2.985461784744735,.07302274800595809,11.43410304047096,72.35260479028425,144.4815409018455
"  2848 ASP (1959 VF)",2.586138242312492,.1933003377237765,.9131793911304317,51.55664805797189,338.6993049889815
"  2891 McGetchin (1980 MD)",2.892167570632319,.1378445816692866,9.300058480313357,251.1657998644481,114.7577611146172
"  2893 Peiroos (1975 QD)",4.747300690913779,.07735467168338868,14.66436576191774,172.2293490966607,108.7831105777208
"  2895 Memnon (1981 AE1)",4.987831178245454,.04851158569784463,27.20532464858023,276.1180367834884,133.9634253132301
"  2920 Automedon (1981 JR)",4.971317218752734,.02698405668576451,21.11983978537681,196.7386313544403,230.9421319372289
"  2921 Sophocles (6525 P-L)",2.745887127163106,.1549177444056881,1.485839464215877,197.8921352333203,149.7775941833679
"  2932 Kempchinsky (1980 TK4)",3.236872653456852,.1087257520615802,2.278065051800648,197.1314239296252,169.3229179868187
"  2959 Scholl (1983 RE2)",2.873465885565161,.2725655705520922,5.231675514092657,285.0915617401731,121.169868783353
"  2976 Lautaro (1974 HR)",2.852640498341944,.145171209259778,9.834379216158981,187.8623315366378,206.7190322907037
"  3010 Ushakov (1978 SB5)",2.693999433247079,.1655925595578241,2.035690642696742,173.1716603577042,127.0253267877599
"  3012 Minsk (1979 QU9)",2.996416863489391,.07025666801187287,18.19242342250775,91.62070997095718,354.8765241186233
"  3015 Candy (1980 VN)",2.795640689119973,.17448847685701,17.39965498204225,300.9464097992367,38.1395573530956
"  3021 Lucubratio (1967 CB)",2.425688710156959,.2428463522657541,16.5120847158253,97.31729785331623,352.645039583827
"  3024 Hainan (1981 UW9)",2.968277191839167,.1305667479977948,14.84228227695545,341.4588668833368,27.40715819094153
"  3036 Krat (1937 TO)",2.888901419452139,.1001651459323758,22.88264628730244,319.756296336603,23.68704496055343
"  3063 Makhaon (1983 PV)",4.909537225205685,.05826101660116982,12.16133480144972,204.7952811422245,287.8656107027215
"  3071 Nesterov (1973 FT1)",2.945159844418921,.08243791296126018,2.205711198615037,51.03771435338228,134.0590152182635
"  3092 Herodotus (6550 P-L)",3.13184626517389,.1144495430599744,10.82806357960636,8.907123071670791,7.964050690718141
"  3095 Omarkhayyam (1980 RT2)",3.215476503891407,.0789616110385868,2.97343201001041,116.5355287804379,292.4538742142432
"  3134 Kostinsky (A921 VA)",3.107495652423537,.219620517693449,7.64119541158715,163.2929897051373,256.97789384
"  3141 Buchar (1984 RH)",3.144578146888484,.07541301781339961,10.99764194241542,153.3761481127238,321.0924509059452
"  3202 Graff (A908 AA)",3.4841798939015,.1138215505994322,11.10853762231343,268.6089524361877,205.1234847996375
"  3240 Laocoon (1978 VG6)",4.55967406418032,.1281018113234386,2.335948635434078,15.55561467130519,296.3104397037145
"  3248 Farinella (1982 FK)",2.719117470266234,.1516831333895907,10.89751759488592,316.9646092930002,12.06303667335553
"  3254 Bus (1982 UM)",3.348250243093465,.1601359628414446,4.414362324897411,303.1697368450561,43.27109618549656
"  3273 Drukar (1975 TS2)",3.322286347506691,.02434190987761784,14.07608184057816,225.4252662962626,45.77401291851604
"  3278 Behounek (1984 BT)",3.171557587877571,.0139254447057646,9.719379753319283,83.74349570058642,78.23165488243876
"  3290 Azabu (1973 SZ1)",3.443627971415427,.1294706160386768,2.772091052510371,108.9942225061421,75.08067251853724
"  3317 Paris (1984 KF)",4.553824302371686,.1276866967422854,27.87110899863027,150.125471698625,135.9087795230552
"  3368 Duncombe (1985 QT)",3.080834520542229,.08969712067084165,19.1527678698726,351.1313052643766,4.087946363147892
"  3391 Sinon (1977 DD3)",4.861628727008984,.08301243328104907,14.8772474930271,102.948424261192,341.0841642944986
"  3396 Muazzez (A915 TE)",2.783098329916661,.1809433395668802,8.318164581162456,315.353645560461,37.91720004647073
"  3415 Danby (1928 SL)",2.979670019674393,.2481275056462787,1.366978246799792,136.4909076299921,253.9569178109513
"  3419 Guth (1981 JZ)",3.003967234086278,.06498155342813806,17.48691387620729,225.5768133905604,58.50291738205281
"  3451 Mentor (1984 HA1)",4.785183967339076,.07036747019820798,24.63241034141807,130.1568079722811,179.6242943049018
"  3495 Colchagua (1981 NU)",2.835390399100868,.1191740489219428,2.484979271493906,107.5495807721191,122.2983389933044
"  3514 Hooke (1971 UJ)",3.196325687842786,.1924766630631697,3.503953868465703,341.6854276089806,24.29233391099704
"  3540 Protesilaos (1973 UF5)",4.665154245687502,.1163365186664636,23.28749296443565,116.2495827871135,26.4301436147135
