full_name,q,e,i,om,w
"  1227 Geranium (1931 TD)",2.600247227968881,.1923021074099602,16.49001123355285,.6641481652498867,302.9962720571264
"  1229 Tilia (1931 TP1)",2.691001321270197,.1658905913996561,1.03916506697579,197.3569826271501,166.5829527885999
"  1256 Normannia (1932 PD)",3.588690894394758,.07909258619724308,4.172909568021594,236.9267619260289,101.2141118706736
"  1266 Tone (1927 BD)",3.186806925059094,.05123178191962519,17.18679429752817,320.5946325598911,299.0767168332043
"  1268 Libya (1930 HJ)",3.569856721295371,.1020644504986552,4.426372277908086,350.9937527440188,118.925465284542
"  1269 Rollandia (1930 SH)",3.513772195712118,.09910978752408038,2.758816461736805,134.7097049974485,19.44974593893372
"  1280 Baillauda (1933 QB)",3.246544300810741,.04918952456386905,6.461296252591155,293.0573363295323,97.76879020521521
"  1295 Deflotte (1933 WD)",2.969616571898557,.1233448099002633,2.885867626181626,185.054657258314,275.0211800186363
"  1303 Luthera (1928 FP)",2.892072262342574,.1040478854560255,19.49222038517875,72.03958383859843,100.610071925115
"  1309 Hyperborea (1931 TO)",2.725002736071082,.1496995288043034,10.28008648827537,206.0710595226265,244.6763185231866
"  1315 Bronislawa (1933 SF1)",2.964199913204109,.07544190911476828,7.083232470108222,236.4820564822908,21.34847777383409
"  1317 Silvretta (1935 RC)",2.450808229388024,.2350204310099399,20.40894652462458,6.171705686522967,33.83925868371461
"  1323 Tugela (1934 LD)",2.750557743748242,.1481276616816525,18.78504081430304,45.23437125033635,136.4256597929974
"  1328 Devota (1925 UA)",3.029733036874433,.1347901293647356,5.766751011205433,222.6800317514926,174.176531164384
"  1345 Potomac (1908 CG)",3.260939220276324,.1814237726572856,11.4025534354877,137.4318142039355,333.0230568912586
"  1362 Griqua (1935 QG1)",2.018633771893662,.3720055694634482,24.23002588784005,121.3417098526225,261.7066796697115
"  1371 Resi (1935 QJ)",2.820339700094647,.1189941886809906,16.42907201447662,185.144543992869,103.3848011784406
"  1373 Cincinnati (1935 QN)",2.343860330321915,.3145412871837838,38.93810026387364,297.4741262398188,99.07000703772577
"  1390 Abastumani (1935 TA)",3.31576712927476,.03565623767734277,19.92550956991709,28.90326494286406,332.2842159737384
"  1395 Aribeda (1936 OB)",3.00241176960997,.06216115120818666,8.644589942248148,244.8619134080053,109.7164889195576
"  1439 Vogtia (1937 TE)",3.531415095623461,.1166793116093065,4.203091018856931,35.55143454089731,101.7336179711664
"  1456 Saldanha (1937 NG)",2.498902785649801,.2205900128674538,10.43759917977991,282.4485758253662,65.21242370204025
"  1467 Mashona (1938 OE)",2.950002853108622,.1281978162935118,21.9065681112803,326.3251438274879,350.0370237587389
"  1477 Bonsdorffia (1938 CC)",2.350939153789567,.2689491721649268,15.76899126923671,319.9373943969698,104.4995094028543
"  1489 Attila (1939 GC)",2.735708178525375,.1455282441065043,2.455947166942424,154.6604134661594,26.60863596367737
"  1491 Balduinus (1938 EJ)",2.804437749596048,.1347456767832934,3.673695593636551,313.3990508806231,156.2464408213016
"  1512 Oulu (1939 FE)",3.39034165415523,.1434989320005986,6.470070017893031,10.05188600276359,237.8597457051359
"  1529 Oterma (1938 BC)",3.187605612464849,.2007025385592164,9.059532045646922,100.603776221364,294.7432010091514
"  1556 Wingolfia (1942 AA)",3.054363443171767,.1086188371654258,15.7504944616808,91.59954174175887,268.6709213971399
"  1558 Jarnefelt (1942 BD)",3.134022260970567,.02834756828178079,10.51372436444069,110.7848817223292,298.0014710132959
"  1567 Alikoski (1941 HN)",2.946864160143206,.0827421934197853,17.2747493833502,51.45091531214135,110.6645295097271
"  1574 Meyer (1949 FD)",3.419537106072827,.03412064308860316,14.47651210057391,245.6424220844625,261.1021232013006
"  1578 Kirkwood (1951 AT)",2.98190564026871,.2400223495712278,.8080627361323902,73.98638428590024,1.73373429052627
"  1579 Herrick (1948 SB)",3.005459822460861,.1258787592362279,8.760903301611993,184.120620657954,279.8466841378286
"  1746 Brouwer (1963 RF)",3.128058456472359,.2085094513613782,8.366433761046862,321.9455554193666,47.61182381158665
"  1748 Mauderli (1966 RA)",3.092965335264756,.2181645640665302,3.301162415945444,125.595142980158,198.5883854584719
"  1754 Cunningham (1935 FE)",3.273188998845259,.1698710987834599,12.15117309779193,162.8457896389937,109.9183751992832
"  1796 Riga (1966 KB)",3.167671160991599,.05628749240814521,22.58173969451732,186.702462802044,26.29235566556964
"  1832 Mrkos (1969 PC)",2.89132874358347,.1021478386443401,14.9539664542549,303.3578962727019,80.82017234328522
"  1838 Ursa (1971 UC)",3.167137707437238,.01470903038240161,21.96929202160113,44.18287100511543,49.69515801191149
"  1841 Masaryk (1971 UO1)",3.083349522244085,.1019422768785123,2.60994902703247,45.14418571586646,122.1503788858819
"  1859 Kovalevskaya (1972 RS2)",2.895531130796619,.09840006984413981,7.69817657779263,343.2784636356581,245.2522581048894
"  1877 Marsden (1971 FC)",3.134287268748591,.2067935011614566,17.52631880971928,352.6080414801181,306.1179851590238
"  1890 Konoshenkova (1968 CD)",2.765829410249799,.1384775531765994,9.882147030987909,70.35846742027979,16.0370350769314
"  1901 Moravia (1972 AD)",3.006600045261342,.07175276040868564,24.10735780741097,94.28651127945658,148.0039840245523
"  1902 Shaposhnikov (1972 HU)",3.091004854911993,.2222081985353852,12.4872340987131,59.31616356657067,267.5436844255368
"  1911 Schubart (1973 UD)",3.291120968433546,.1713046375928974,1.645260013495039,284.8271874003626,181.5142603298413
"  1921 Pala (1973 SE)",2.034803165381377,.3847584043387541,19.0848921238569,351.875241897781,20.22212542340276
"  1922 Zulu (1949 HC)",1.674409060872778,.4822782175335129,35.44657776875497,226.5249548404354,31.44569984943739
"  1941 Wild (1931 TN1)",2.81008303769215,.2893814432353508,3.957937000393389,60.45377616646991,302.8053284704342
"  1956 Artek (1969 TX1)",2.857571454552514,.1072596273534945,1.49603350694248,153.1142390432372,347.24990469
"  2008 Konstitutsiya (1973 SV4)",2.903761300723985,.09700981424677427,20.65913808676965,15.61460883754076,201.9392367540105
"  2067 Aksnes (1936 DD)",3.244280808808413,.1820212229558015,3.079497138788125,150.2349588418219,297.0878834017062
"  2114 Wallenquist (1976 HA)",2.750640999281914,.1406451253607914,.5551265801285988,1.515039284406207,217.2486290717056
"  2127 Tanya (1971 KB1)",3.109510909761358,.03203625824274068,13.09365479497233,106.380091557425,187.0918320204765
"  2145 Blaauw (1976 UF)",2.895330862015581,.09995536257692333,15.01455510823842,264.2963000644255,278.5070035915596
"  2196 Ellicott (1965 BC)",3.238753387046895,.05675411234644935,10.32278554472282,212.1334288153467,305.8125418634653
"  2208 Pushkin (1977 QL3)",3.388409464161845,.03062109916950329,5.402494992958257,78.54342162143357,4.50088873340908
"  2235 Vittore (A924 GA)",2.515214649054033,.215105559564637,18.78076746706202,205.0281228295879,274.3790113493052
"  2246 Bowell (1979 XH)",3.585156414089048,.09292703498524352,6.496776039537796,155.6370646360674,22.03348662508177
"  2266 Tchaikovsky (1974 VK)",2.782549225423,.1813815006054759,13.24756364551796,229.4324234665559,205.5254578493245
"  2311 El Leoncito (1974 TA1)",3.482367871021909,.04190115717580464,6.618926152077983,156.6699459538254,188.4617353056665
"  2312 Duboshin (1976 GU2)",3.337418994984391,.1576243824087598,5.164546388256911,61.43971821296443,342.07859364
"  2342 Lebedev (1968 UQ)",2.778861985000878,.1362358936650654,.3688917905468496,195.9395374010542,216.498678137954
"  2356 Hirons (1979 UJ)",3.105697470541402,.03971090270906775,15.59903769700865,189.0817858117528,356.6029984011783
"  2376 Martynov (1977 QG3)",2.825705254959851,.1178416940360931,3.83755245818113,61.18441585718829,300.81401568
"  2393 Suzuki (1955 WB)",2.606591352051535,.192304532550664,10.28455489255303,223.9602236881535,114.0081551471595
"  2421 Nininger (1979 UD)",3.095494570945804,.04292414133071666,10.20806528235547,77.41542355769562,282.231521074495
"  2483 Guinevere (1928 QB)",2.869344616844255,.2767764141115291,4.500261506766218,252.0400892487635,183.2335668487583
"  2485 Scheffler (1932 BH)",2.617814513597985,.1951841309844385,2.764815101928136,97.72827802659184,353.3141098708279
"  2582 Harimaya-Bashi (1981 SA)",2.995004610893171,.06490345668738033,18.12241406710311,56.25107607053486,234.3487770849654
"  2624 Samitchell (1962 RE)",3.48447834831285,.118089500560684,2.796538216635286,161.5193128603003,138.6917388570243
"  2634 James Bradley (1982 DL)",3.29128452837661,.0488008203802771,6.42112251067545,133.3466722007144,333.4669504648831
"  2667 Oikawa (1967 UO)",2.617522605437168,.1887521718279014,2.237858007052564,60.07458789488764,306.9459973727947
"  2673 Lossignol (1980 KN)",2.721094408044126,.1511286609817987,2.277265571639009,71.37781914904606,179.2043683859108
"  2697 Albina (1969 TC3)",3.276116823836522,.07916281587548094,3.58229124260283,270.9588638522634,131.3062036723289
"  2702 Batrakov (1978 SZ2)",3.066342482627619,.1000584715417303,1.616100473606036,243.1872968920433,323.8507714190119
"  2707 Ueferji (1981 QS3)",2.81453496947402,.120776315026826,2.668385143646954,79.60030318067054,342.9488405644909
"  2721 Vsekhsvyatskij (1973 SP2)",2.693048858642349,.1685235650238591,2.233046413470058,84.77545021196916,283.7169171153159
"  2722 Abalakin (1976 GM2)",2.755561994085471,.1409986036423767,1.677111212019801,133.5410777853794,111.6465134246028
"  2760 Kacha (1980 TU6)",3.512937000160746,.1190446158060543,13.48588718303289,352.5013360845197,150.85748855411
"  2826 Ahti (1939 UJ)",3.061998786698569,.04924554681264735,15.44947955673126,33.60508918602124,147.6404499827421
"  2846 Ylppo (1942 CJ)",2.985461784744735,.07302274800595809,11.43410304047096,144.4815409018455,72.35260479028425
"  2848 ASP (1959 VF)",2.586138242312492,.1933003377237765,.9131793911304317,338.6993049889815,51.55664805797189
"  2891 McGetchin (1980 MD)",2.892167570632319,.1378445816692866,9.300058480313357,114.7577611146172,251.1657998644481
"  2921 Sophocles (6525 P-L)",2.745887127163106,.1549177444056881,1.485839464215877,149.7775941833679,197.8921352333203
"  2932 Kempchinsky (1980 TK4)",3.236872653456852,.1087257520615802,2.278065051800648,169.3229179868187,197.1314239296252
"  2959 Scholl (1983 RE2)",2.873465885565161,.2725655705520922,5.231675514092657,121.169868783353,285.0915617401731
"  2976 Lautaro (1974 HR)",2.852640498341944,.145171209259778,9.834379216158981,206.7190322907037,187.8623315366378
"  3010 Ushakov (1978 SB5)",2.693999433247079,.1655925595578241,2.035690642696742,127.0253267877599,173.1716603577042
"  3012 Minsk (1979 QU9)",2.996416863489391,.07025666801187287,18.19242342250775,354.8765241186233,91.62070997095718
"  3015 Candy (1980 VN)",2.795640689119973,.17448847685701,17.39965498204225,38.1395573530956,300.9464097992367
"  3021 Lucubratio (1967 CB)",2.425688710156959,.2428463522657541,16.5120847158253,352.645039583827,97.31729785331623
"  3024 Hainan (1981 UW9)",2.968277191839167,.1305667479977948,14.84228227695545,27.40715819094153,341.4588668833368
"  3036 Krat (1937 TO)",2.888901419452139,.1001651459323758,22.88264628730244,23.68704496055343,319.756296336603
"  3071 Nesterov (1973 FT1)",2.945159844418921,.08243791296126018,2.205711198615037,134.0590152182635,51.03771435338228
"  3092 Herodotus (6550 P-L)",3.13184626517389,.1144495430599744,10.82806357960636,7.964050690718141,8.907123071670791
"  3095 Omarkhayyam (1980 RT2)",3.215476503891407,.0789616110385868,2.97343201001041,292.4538742142432,116.5355287804379
"  3134 Kostinsky (A921 VA)",3.107495652423537,.219620517693449,7.64119541158715,256.97789384,163.2929897051373
"  3141 Buchar (1984 RH)",3.144578146888484,.07541301781339961,10.99764194241542,321.0924509059452,153.3761481127238
"  3202 Graff (A908 AA)",3.4841798939015,.1138215505994322,11.10853762231343,205.1234847996375,268.6089524361877
"  3248 Farinella (1982 FK)",2.719117470266234,.1516831333895907,10.89751759488592,12.06303667335553,316.9646092930002
"  3254 Bus (1982 UM)",3.348250243093465,.1601359628414446,4.414362324897411,43.27109618549656,303.1697368450561
"  3273 Drukar (1975 TS2)",3.322286347506691,.02434190987761784,14.07608184057816,45.77401291851604,225.4252662962626
"  3278 Behounek (1984 BT)",3.171557587877571,.0139254447057646,9.719379753319283,78.23165488243876,83.74349570058642
"  3290 Azabu (1973 SZ1)",3.443627971415427,.1294706160386768,2.772091052510371,75.08067251853724,108.9942225061421
"  3368 Duncombe (1985 QT)",3.080834520542229,.08969712067084165,19.1527678698726,4.087946363147892,351.1313052643766
"  3396 Muazzez (A915 TE)",2.783098329916661,.1809433395668802,8.318164581162456,37.91720004647073,315.353645560461
"  3415 Danby (1928 SL)",2.979670019674393,.2481275056462787,1.366978246799792,253.9569178109513,136.4909076299921
"  3419 Guth (1981 JZ)",3.003967234086278,.06498155342813806,17.48691387620729,58.50291738205281,225.5768133905604
"  3495 Colchagua (1981 NU)",2.835390399100868,.1191740489219428,2.484979271493906,122.2983389933044,107.5495807721191
"  3514 Hooke (1971 UJ)",3.196325687842786,.1924766630631697,3.503953868465703,24.29233391099704,341.6854276089806
"  3557 Sokolsky (1977 QE1)",3.311447501834158,.1735077990771715,6.047916670764974,185.8007144795068,122.3211647678352
"  3561 Devine (1983 HO)",3.447059321820586,.129631903937254,9.68464692786436,117.8227535273434,176.4811197861362
"  3565 Ojima (1986 YD)",2.808434859618595,.122964847581617,7.352369164966941,91.85267002525866,346.4208113416274
"  3571 Milanstefanik (1982 EJ)",3.496414573460994,.1124845141177717,7.855140320792637,248.9482746132112,21.01356791368652
"  3577 Putilin (1969 TK)",3.170432355152778,.1958811801410343,3.742226629523642,280.1660731825997,179.5742761703379
"  3578 Carestia (1977 CC)",2.55634045925123,.2044438016383326,21.32410460041044,284.5466510663711,47.93391474238224
"  3588 Kirik (1981 TH4)",2.631909920514975,.1881675949072454,6.406513070653769,328.591008473851,106.8851223462303
"  3601 Velikhov (1979 SP9)",2.750040350372829,.1513883796015746,2.27475042673067,61.62875367620557,359.7176861438019
"  3608 Kataev (1978 SD1)",2.892530490410378,.144651664430377,11.02204755836729,78.598816951472,236.1315535904907
"  3622 Ilinsky (1981 SX7)",3.24290708437044,.04393524619319755,4.933851266757923,254.2623424827181,147.9082582208933
"  3655 Eupraksia (1978 SA3)",3.209459582182983,.2014920687874364,3.821500488431997,338.0198190214428,39.52019541518778
"  3660 Lazarev (1978 QX2)",2.959028953873871,.0815506574638397,7.785615669581053,354.9180999958058,215.7895313491379
"  3675 Kemstach (1982 YP1)",3.07773750549673,.08697610438157299,10.85287124242488,339.6371650581914,174.8329860993597
"  3688 Navajo (1981 FD)",1.684053804066071,.4776341012716925,2.557551952572419,19.99271156093958,137.8335864147144
"  3694 Sharon (1984 SH5)",3.122283922697381,.205301007212649,4.977897929360569,311.0817628092055,80.39070988520686
"  3727 Maxhell (1981 PQ)",2.819994086640222,.1505875039340528,5.377073766349194,161.5345241459219,162.2074325927465
"  3731 Hancock (1984 DH1)",2.854924659619659,.1154547605903798,21.56968750537593,264.2605717456665,254.0925330771642
"  3766 Junepatterson (1983 BF)",2.902549430775766,.1048922844195109,1.484041237985666,129.0438729982008,1.467742686019394
"  3785 Kitami (1986 WM)",2.712862480624901,.1625330086851689,1.925032750501457,150.4644086847742,239.2252807636242
"  3789 Zhongguo (1928 UF)",2.682304287028979,.1836132843642583,2.746460661716555,86.95749717072334,313.1426011277176
"  3797 Ching-Sung Yu (1987 YL)",2.783785855097642,.1382438769370022,.8424620888491506,179.6785013790729,265.169451075823
"  3821 Sonet (1985 RC3)",2.607759948980274,.1927704790445256,.5502985286116001,113.9377576878215,341.4853049433694
"  3843 OISCA (1987 DM)",3.41432292866864,.1435280004167139,3.926828899136006,28.29030237869698,23.77794288758783
"  3845 Neyachenko (1979 SA10)",2.892326271066382,.1565578593442771,5.974794427798965,187.2437857898586,260.5579469742241
"  3902 Yoritomo (1986 AL)",3.015413531733513,.0653497177699895,15.55202922174436,293.6859423214864,354.2544797872606
"  3916 Maeva (1981 QA3)",2.824768720549951,.128933212784853,1.946549011185615,28.05831743643122,81.97857415537156
"  3923 Radzievskij (1976 SN3)",3.084102269301724,.2210664198100764,3.492335758899678,152.0817341166568,283.2098536619647
"  3933 Portugal (1986 EN4)",2.938062505131157,.09617661674432978,1.691350985980519,42.70990488933902,250.6402609143617
"  3962 Valyaev (1967 CC)",2.844777653852658,.1149742550530358,1.995383027047726,49.64190476485285,107.3512219637437
"  3966 Cherednichenko (1976 SD3)",3.160891030251749,.02204649655123225,3.525793563550255,32.27178979996592,13.17932454134319
"  3967 Shekhtelia (1976 YW2)",3.083440998536699,.05045239502246956,17.46090590791515,101.0875727877919,10.66609183337463
"  3990 Heimdal (1987 SO3)",2.990961020014502,.2414600172391211,9.493929813753532,192.6495213098961,197.8103482425279
"  4003 Schumann (1964 ED)",3.105266337102125,.09441334936960283,5.05721011479543,189.2933499012611,116.9911628599498
"  4014 Heizman (1979 SG10)",3.31275943297539,.03179250021923374,1.107000116496552,270.6350549698685,106.3171666679253
"  4045 Lowengrub (1953 RG)",2.901481300863529,.1012933854480399,21.32941572210207,224.2832226610705,245.3045455563368
"  4071 Rostovdon (1981 RD2)",2.691557152312388,.1607163775340335,10.9923907913135,267.4516668346723,126.2996988759396
"  4098 Thraen (1987 WQ1)",2.824556788157378,.1254101214936644,2.935521731585299,99.38051833007444,10.10746051384239
"  4126 Mashu (1988 BU)",2.753851749215666,.1407167059508791,3.186174171714927,101.6179416027806,357.1232047356891
"  4158 Santini (1989 BE)",3.335548420643571,.01971994075622984,6.16746810504684,4.076933540910801,272.8307024552836
"  4169 Celsius (1980 FO3)",2.846814075474133,.1636181761434491,9.987374985733306,355.1816709548098,31.6516996313755
"  4177 Kohman (1987 SS1)",2.354136512564708,.2865818824548438,17.17610427986977,210.6703770071988,157.7721240574369
"  4192 Breysacher (1981 DH)",2.670952884408307,.167548967051693,.5482648230442516,208.0776362391666,128.4692931406755
"  4196 Shuya (1982 SA13)",3.792729153228212,.02948671668646873,1.507522359490657,166.0472526541838,217.7455874820895
"  4208 Kiselev (1986 RQ2)",2.975172579652873,.07350442901796546,16.78107422555527,147.4483146277962,217.8704531669063
